Local time,Open,High,Low,Close,Volume
14.08.1991 20:00:00.000 GMT-0400,106.610,106.940,106.180,106.780,350204.375
15.08.1991 20:00:00.000 GMT-0400,106.780,106.980,106.280,106.600,560327
16.08.1991 20:00:00.000 GMT-0400,106.600,106.600,106.600,106.600,0
17.08.1991 20:00:00.000 GMT-0400,106.600,106.600,106.600,106.600,0
18.08.1991 20:00:00.000 GMT-0400,106.820,108.220,105.820,107.660,576490.3125
19.08.1991 20:00:00.000 GMT-0400,107.640,107.940,105.820,107.500,641143.4375
20.08.1991 20:00:00.000 GMT-0400,107.450,107.920,107.450,107.920,339428.875
21.08.1991 20:00:00.000 GMT-0400,107.000,107.590,107.000,107.590,608816.875
22.08.1991 20:00:00.000 GMT-0400,107.480,107.770,107.280,107.670,431020.7813
23.08.1991 20:00:00.000 GMT-0400,107.670,107.670,107.670,107.670,0
24.08.1991 20:00:00.000 GMT-0400,107.670,107.670,107.670,107.670,0
25.08.1991 20:00:00.000 GMT-0400,107.430,107.530,107.220,107.220,565714.75
26.08.1991 20:00:00.000 GMT-0400,107.260,107.710,107.210,107.710,350204.375
27.08.1991 20:00:00.000 GMT-0400,107.680,107.830,106.960,107.160,517224.9375
28.08.1991 20:00:00.000 GMT-0400,107.150,107.510,106.190,107.510,517224.9375
29.08.1991 20:00:00.000 GMT-0400,107.150,107.510,106.190,107.510,312490.0625
30.08.1991 20:00:00.000 GMT-0400,107.510,107.510,107.510,107.510,0
31.08.1991 20:00:00.000 GMT-0400,107.510,107.510,107.510,107.510,0
01.09.1991 20:00:00.000 GMT-0400,107.270,107.610,106.900,106.900,274775.75
02.09.1991 20:00:00.000 GMT-0400,106.860,107.010,105.220,106.180,285551.2813
03.09.1991 20:00:00.000 GMT-0400,106.180,106.370,105.740,106.370,452571.8125
04.09.1991 20:00:00.000 GMT-0400,106.370,106.440,105.920,106.440,274775.75
05.09.1991 20:00:00.000 GMT-0400,106.570,106.640,106.510,106.640,695021
06.09.1991 20:00:00.000 GMT-0400,106.640,106.640,106.640,106.640,0
07.09.1991 20:00:00.000 GMT-0400,106.640,106.640,106.640,106.640,0
08.09.1991 20:00:00.000 GMT-0400,106.670,107.400,106.360,106.640,474122.8438
09.09.1991 20:00:00.000 GMT-0400,106.620,106.790,106.090,106.420,253224.7031
10.09.1991 20:00:00.000 GMT-0400,106.370,107.350,105.850,106.300,533388.1875
11.09.1991 20:00:00.000 GMT-0400,106.340,107.250,106.250,106.700,366367.6563
12.09.1991 20:00:00.000 GMT-0400,106.340,107.250,106.250,106.700,371755.4375
13.09.1991 20:00:00.000 GMT-0400,106.700,106.700,106.700,106.700,0
14.09.1991 20:00:00.000 GMT-0400,106.700,106.700,106.700,106.700,0
15.09.1991 20:00:00.000 GMT-0400,106.700,107.130,106.380,106.640,479510.625
16.09.1991 20:00:00.000 GMT-0400,106.690,107.530,106.560,107.240,689633.25
17.09.1991 20:00:00.000 GMT-0400,107.210,107.750,107.010,107.440,393306.4688
18.09.1991 20:00:00.000 GMT-0400,107.470,107.670,106.800,107.020,204734.875
19.09.1991 20:00:00.000 GMT-0400,107.470,107.670,106.800,107.020,199347.1094
20.09.1991 20:00:00.000 GMT-0400,107.020,107.020,107.020,107.020,0
21.09.1991 20:00:00.000 GMT-0400,107.020,107.020,107.020,107.020,0
22.09.1991 20:00:00.000 GMT-0400,107.020,107.310,106.090,106.650,646531.1875
23.09.1991 20:00:00.000 GMT-0400,106.610,107.010,106.130,106.680,641143.4375
24.09.1991 20:00:00.000 GMT-0400,106.630,106.750,105.820,106.030,517224.9375
25.09.1991 20:00:00.000 GMT-0400,106.030,106.590,105.570,105.890,253224.7031
26.09.1991 20:00:00.000 GMT-0400,105.820,106.580,105.780,106.160,290939.0313
27.09.1991 20:00:00.000 GMT-0400,106.160,106.160,106.160,106.160,0
28.09.1991 20:00:00.000 GMT-0400,106.160,106.160,106.160,106.160,0
29.09.1991 20:00:00.000 GMT-0400,106.420,106.440,105.840,106.300,242449.1875
30.09.1991 20:00:00.000 GMT-0400,106.300,106.560,106.010,106.210,668082.1875
01.10.1991 20:00:00.000 GMT-0400,106.210,106.530,105.720,106.070,522612.6875
02.10.1991 20:00:00.000 GMT-0400,106.070,106.090,103.220,103.220,522612.6875
03.10.1991 20:00:00.000 GMT-0400,103.330,103.870,102.810,102.990,544163.75
04.10.1991 20:00:00.000 GMT-0400,102.990,102.990,102.990,102.990,0
05.10.1991 20:00:00.000 GMT-0400,102.990,102.990,102.990,102.990,0
06.10.1991 20:00:00.000 GMT-0400,102.710,103.290,102.520,102.940,614204.625
07.10.1991 20:00:00.000 GMT-0400,102.940,103.880,102.770,103.590,581878.0625
08.10.1991 20:00:00.000 GMT-0400,103.620,104.150,103.160,103.260,420245.25
09.10.1991 20:00:00.000 GMT-0400,103.260,104.310,102.830,104.240,517224.9375
10.10.1991 20:00:00.000 GMT-0400,103.260,104.310,102.830,104.240,307102.3125
11.10.1991 20:00:00.000 GMT-0400,104.240,104.240,104.240,104.240,0
12.10.1991 20:00:00.000 GMT-0400,104.240,104.240,104.240,104.240,0
13.10.1991 20:00:00.000 GMT-0400,102.680,103.510,102.680,103.390,646531.1875
14.10.1991 20:00:00.000 GMT-0400,103.360,105.350,103.360,103.830,705796.5
15.10.1991 20:00:00.000 GMT-0400,103.840,103.840,103.140,103.470,608816.875
16.10.1991 20:00:00.000 GMT-0400,103.410,103.750,103.000,103.160,705796.5
