Local time,Open,High,Low,Close,Volume
22.07.1986 20:00:00.000 GMT-0400,1.38500,1.39100,1.38300,1.39000,48261.6641
23.07.1986 20:00:00.000 GMT-0400,1.39020,1.39120,1.38700,1.38730,49189.7734
24.07.1986 20:00:00.000 GMT-0400,1.38720,1.38880,1.38520,1.38710,57078.6992
25.07.1986 20:00:00.000 GMT-0400,1.38710,1.38710,1.38710,1.38710,0
26.07.1986 20:00:00.000 GMT-0400,1.38710,1.38710,1.38710,1.38710,0
27.07.1986 20:00:00.000 GMT-0400,1.38750,1.38980,1.38710,1.38950,17170.0156
28.07.1986 20:00:00.000 GMT-0400,1.38950,1.38980,1.38400,1.38610,36196.2461
29.07.1986 20:00:00.000 GMT-0400,1.38600,1.38640,1.38200,1.38240,44549.2266
30.07.1986 20:00:00.000 GMT-0400,1.38250,1.38270,1.37750,1.38080,24130.832
31.07.1986 20:00:00.000 GMT-0400,1.38100,1.38230,1.37850,1.38100,43621.1211
01.08.1986 20:00:00.000 GMT-0400,1.38100,1.38100,1.38100,1.38100,0
02.08.1986 20:00:00.000 GMT-0400,1.38100,1.38100,1.38100,1.38100,0
03.08.1986 20:00:00.000 GMT-0400,1.38070,1.38400,1.38000,1.38330,34340.0313
04.08.1986 20:00:00.000 GMT-0400,1.38320,1.38320,1.37930,1.37950,24130.832
05.08.1986 20:00:00.000 GMT-0400,1.37950,1.38400,1.37950,1.38220,33411.9219
06.08.1986 20:00:00.000 GMT-0400,1.38180,1.38300,1.38000,1.38120,33875.9766
07.08.1986 20:00:00.000 GMT-0400,1.38130,1.38720,1.38100,1.38640,25987.0508
08.08.1986 20:00:00.000 GMT-0400,1.38640,1.38640,1.38640,1.38640,0
09.08.1986 20:00:00.000 GMT-0400,1.38640,1.38640,1.38640,1.38640,0
10.08.1986 20:00:00.000 GMT-0400,1.38570,1.38850,1.38380,1.38830,24594.8867
11.08.1986 20:00:00.000 GMT-0400,1.38930,1.39150,1.38870,1.39080,42693.0117
12.08.1986 20:00:00.000 GMT-0400,1.39090,1.39100,1.38770,1.38800,31091.6484
13.08.1986 20:00:00.000 GMT-0400,1.38810,1.38880,1.38420,1.38830,46405.4453
14.08.1986 20:00:00.000 GMT-0400,1.38850,1.39270,1.38800,1.39200,27843.2676
15.08.1986 20:00:00.000 GMT-0400,1.39200,1.39200,1.39200,1.39200,0
16.08.1986 20:00:00.000 GMT-0400,1.39200,1.39200,1.39200,1.39200,0
17.08.1986 20:00:00.000 GMT-0400,1.39200,1.39480,1.39130,1.39390,54294.3711
18.08.1986 20:00:00.000 GMT-0400,1.39370,1.39580,1.39220,1.39230,60327.0781
19.08.1986 20:00:00.000 GMT-0400,1.39200,1.39250,1.38770,1.39030,40372.7383
20.08.1986 20:00:00.000 GMT-0400,1.38970,1.39390,1.38920,1.39000,37588.4102
21.08.1986 20:00:00.000 GMT-0400,1.39000,1.39200,1.38850,1.39200,49653.8281
22.08.1986 20:00:00.000 GMT-0400,1.39200,1.39200,1.39200,1.39200,0
23.08.1986 20:00:00.000 GMT-0400,1.39200,1.39200,1.39200,1.39200,0
24.08.1986 20:00:00.000 GMT-0400,1.39180,1.39480,1.39100,1.39460,45013.2813
25.08.1986 20:00:00.000 GMT-0400,1.39470,1.39570,1.39380,1.39420,17170.0156
26.08.1986 20:00:00.000 GMT-0400,1.39450,1.39790,1.39350,1.39710,44085.1719
27.08.1986 20:00:00.000 GMT-0400,1.39700,1.39700,1.39100,1.39230,42693.0117
28.08.1986 20:00:00.000 GMT-0400,1.39250,1.39640,1.38680,1.38680,43621.1211
29.08.1986 20:00:00.000 GMT-0400,1.38680,1.38680,1.38680,1.38680,0
30.08.1986 20:00:00.000 GMT-0400,1.38680,1.38680,1.38680,1.38680,0
31.08.1986 20:00:00.000 GMT-0400,1.38700,1.38770,1.38600,1.38620,16241.9063
01.09.1986 20:00:00.000 GMT-0400,1.38640,1.38920,1.38450,1.38560,51974.1016
02.09.1986 20:00:00.000 GMT-0400,1.38590,1.38870,1.38550,1.38800,24594.8867
03.09.1986 20:00:00.000 GMT-0400,1.38780,1.38850,1.38650,1.38730,54294.3711
04.09.1986 20:00:00.000 GMT-0400,1.38750,1.38790,1.38500,1.38550,61255.1875
05.09.1986 20:00:00.000 GMT-0400,1.38550,1.38550,1.38550,1.38550,0
06.09.1986 20:00:00.000 GMT-0400,1.38550,1.38550,1.38550,1.38550,0
07.09.1986 20:00:00.000 GMT-0400,1.38570,1.38570,1.38400,1.38420,19490.2871
08.09.1986 20:00:00.000 GMT-0400,1.38450,1.38450,1.38030,1.38150,57542.7539
09.09.1986 20:00:00.000 GMT-0400,1.38130,1.38780,1.38020,1.38530,21810.5605
10.09.1986 20:00:00.000 GMT-0400,1.38550,1.38870,1.38450,1.38770,54758.4258
11.09.1986 20:00:00.000 GMT-0400,1.38750,1.38870,1.38550,1.38680,36196.2461
12.09.1986 20:00:00.000 GMT-0400,1.38680,1.38680,1.38680,1.38680,0
13.09.1986 20:00:00.000 GMT-0400,1.38680,1.38680,1.38680,1.38680,0
14.09.1986 20:00:00.000 GMT-0400,1.38700,1.38700,1.38520,1.38560,59863.0273
15.09.1986 20:00:00.000 GMT-0400,1.38580,1.39200,1.38450,1.39180,47333.5547
16.09.1986 20:00:00.000 GMT-0400,1.38580,1.39200,1.38450,1.38980,36660.3008
17.09.1986 20:00:00.000 GMT-0400,1.38960,1.39000,1.38600,1.38950,55686.5352
18.09.1986 20:00:00.000 GMT-0400,1.38900,1.39030,1.38700,1.38760,38516.5195
19.09.1986 20:00:00.000 GMT-0400,1.38760,1.38760,1.38760,1.38760,0
20.09.1986 20:00:00.000 GMT-0400,1.38760,1.38760,1.38760,1.38760,0
21.09.1986 20:00:00.000 GMT-0400,1.38870,1.38870,1.38650,1.38690,18098.123
22.09.1986 20:00:00.000 GMT-0400,1.38690,1.38820,1.38640,1.38700,38516.5195
23.09.1986 20:00:00.000 GMT-0400,1.38720,1.38860,1.38680,1.38800,56150.5898
24.09.1986 20:00:00.000 GMT-0400,1.38870,1.39100,1.38860,1.39050,51045.9922
25.09.1986 20:00:00.000 GMT-0400,1.39030,1.39080,1.38700,1.38800,49189.7734
26.09.1986 20:00:00.000 GMT-0400,1.38800,1.38800,1.38800,1.38800,0
27.09.1986 20:00:00.000 GMT-0400,1.38800,1.38800,1.38800,1.38800,0
28.09.1986 20:00:00.000 GMT-0400,1.38790,1.38870,1.38640,1.38700,23666.7773
29.09.1986 20:00:00.000 GMT-0400,1.38720,1.38980,1.38640,1.38780,45013.2813
30.09.1986 20:00:00.000 GMT-0400,1.38770,1.39030,1.38700,1.38730,18562.1777
01.10.1986 20:00:00.000 GMT-0400,1.38750,1.38920,1.38720,1.38800,15313.7969
02.10.1986 20:00:00.000 GMT-0400,1.38800,1.38830,1.38550,1.38630,52438.1523
03.10.1986 20:00:00.000 GMT-0400,1.38630,1.38630,1.38630,1.38630,0
04.10.1986 20:00:00.000 GMT-0400,1.38630,1.38630,1.38630,1.38630,0
05.10.1986 20:00:00.000 GMT-0400,1.38620,1.38620,1.38420,1.38510,16705.9609
06.10.1986 20:00:00.000 GMT-0400,1.38490,1.38780,1.38450,1.38740,56150.5898
07.10.1986 20:00:00.000 GMT-0400,1.38730,1.38780,1.38540,1.38670,48261.6641
08.10.1986 20:00:00.000 GMT-0400,1.38670,1.38750,1.38620,1.38680,27379.2129
09.10.1986 20:00:00.000 GMT-0400,1.38690,1.38780,1.38590,1.38700,27843.2676
10.10.1986 20:00:00.000 GMT-0400,1.38700,1.38700,1.38700,1.38700,0
11.10.1986 20:00:00.000 GMT-0400,1.38700,1.38700,1.38700,1.38700,0
12.10.1986 20:00:00.000 GMT-0400,1.38770,1.38900,1.38650,1.38850,25987.0508
13.10.1986 20:00:00.000 GMT-0400,1.38800,1.38950,1.38730,1.38910,17170.0156
14.10.1986 20:00:00.000 GMT-0400,1.38930,1.39050,1.38720,1.38980,49189.7734
