Local time,Open,High,Low,Close,Volume
19.08.1992 20:00:00.000 GMT-0400,0.94660,0.94720,0.92970,0.93130,4305.5547
20.08.1992 20:00:00.000 GMT-0400,0.93200,0.93250,0.91360,0.91800,2090.075
21.08.1992 20:00:00.000 GMT-0400,0.91800,0.91800,0.91800,0.91800,0
22.08.1992 20:00:00.000 GMT-0400,0.91800,0.91800,0.91800,0.91800,0
23.08.1992 20:00:00.000 GMT-0400,0.90960,0.90960,0.87840,0.87840,4012.9441
24.08.1992 20:00:00.000 GMT-0400,0.88170,0.89330,0.87490,0.88980,1463.0525
25.08.1992 20:00:00.000 GMT-0400,0.89070,0.90320,0.88880,0.90240,2842.502
26.08.1992 20:00:00.000 GMT-0400,0.90330,0.90950,0.90160,0.90290,2842.502
27.08.1992 20:00:00.000 GMT-0400,0.90260,0.90650,0.89830,0.90400,2967.9065
28.08.1992 20:00:00.000 GMT-0400,0.90400,0.90400,0.90400,0.90400,0
29.08.1992 20:00:00.000 GMT-0400,0.90400,0.90400,0.90400,0.90400,0
30.08.1992 20:00:00.000 GMT-0400,0.90120,0.90530,0.89040,0.89270,5517.7979
31.08.1992 20:00:00.000 GMT-0400,0.89250,0.89490,0.88700,0.88820,1421.251
01.09.1992 20:00:00.000 GMT-0400,0.88930,0.89430,0.88310,0.89380,2675.2959
02.09.1992 20:00:00.000 GMT-0400,0.89770,0.91300,0.89370,0.90960,5308.7905
03.09.1992 20:00:00.000 GMT-0400,0.91300,0.92880,0.89940,0.89990,2926.105
04.09.1992 20:00:00.000 GMT-0400,0.89990,0.89990,0.89990,0.89990,0
05.09.1992 20:00:00.000 GMT-0400,0.89990,0.89990,0.89990,0.89990,0
06.09.1992 20:00:00.000 GMT-0400,0.89860,0.90130,0.89590,0.89870,4932.5771
07.09.1992 20:00:00.000 GMT-0400,0.89630,0.89630,0.87720,0.87920,3511.3259
08.09.1992 20:00:00.000 GMT-0400,0.88070,0.90170,0.87940,0.90160,5308.7905
09.09.1992 20:00:00.000 GMT-0400,0.90360,0.91550,0.89810,0.90730,3344.1201
10.09.1992 20:00:00.000 GMT-0400,0.90730,0.93640,0.90730,0.93070,2800.7004
11.09.1992 20:00:00.000 GMT-0400,0.93070,0.93070,0.93070,0.93070,0
12.09.1992 20:00:00.000 GMT-0400,0.93070,0.93070,0.93070,0.93070,0
